"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"02/07/2022","AQS","350010029","1","0.3","ppm","3","SOUTH VALLEY","18","75.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"02/08/2022","AQS","350010029","1","0.7","ppm","8","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"02/09/2022","AQS","350010029","1","0.7","ppm","8","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"02/10/2022","AQS","350010029","1","0.7","ppm","8","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"02/11/2022","AQS","350010029","1","0.5","ppm","6","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"02/12/2022","AQS","350010029","1","0.3","ppm","3","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"02/13/2022","AQS","350010029","1","0.6","ppm","7","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"02/14/2022","AQS","350010029","1","0.5","ppm","6","SOUTH VALLEY","16","67.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"02/15/2022","AQS","350010029","1","0.9","ppm","10","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"02/16/2022","AQS","350010029","1","0.7","ppm","8","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"02/17/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"02/18/2022","AQS","350010029","1","0.4","ppm","5","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"02/19/2022","AQS","350010029","1","0.5","ppm","6","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"02/20/2022","AQS","350010029","1","0.8","ppm","9","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"02/21/2022","AQS","350010029","1","0.4","ppm","5","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"02/22/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","18","75.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"02/23/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"02/24/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"02/25/2022","AQS","350010029","1","0.5","ppm","6","SOUTH VALLEY","18","75.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"02/26/2022","AQS","350010029","1","0.6","ppm","7","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"02/27/2022","AQS","350010029","1","0.3","ppm","3","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"02/28/2022","AQS","350010029","1","0.5","ppm","6","SOUTH VALLEY","18","75.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/01/2022","AQS","350010029","1","0.5","ppm","6","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/02/2022","AQS","350010029","1","0.5","ppm","6","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/03/2022","AQS","350010029","1","0.5","ppm","6","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/04/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","23","96.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/05/2022","AQS","350010029","1","0.3","ppm","3","SOUTH VALLEY","4","17.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/06/2022","AQS","350010029","1","0.4","ppm","5","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/07/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","6","25.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/15/2022","AQS","350010029","1","1.7","ppm","19","SOUTH VALLEY","7","29.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/16/2022","AQS","350010029","1","2.9","ppm","33","SOUTH VALLEY","7","29.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/17/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","5","21.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/18/2022","AQS","350010029","1","0.3","ppm","3","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/19/2022","AQS","350010029","1","0.3","ppm","3","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/20/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/21/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","18","75.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/22/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/23/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/24/2022","AQS","350010029","1","0.5","ppm","6","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/25/2022","AQS","350010029","1","0.4","ppm","5","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/26/2022","AQS","350010029","1","0.4","ppm","5","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/27/2022","AQS","350010029","1","0.3","ppm","3","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/28/2022","AQS","350010029","1","0.3","ppm","3","SOUTH VALLEY","18","75.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/29/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/30/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"03/31/2022","AQS","350010029","1","0.3","ppm","3","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/01/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/02/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/03/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/04/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/05/2022","AQS","350010029","1","0.3","ppm","3","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/06/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/07/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/08/2022","AQS","350010029","1","0.3","ppm","3","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/09/2022","AQS","350010029","1","0.5","ppm","6","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/10/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"04/11/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","3","13.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/04/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","2","8.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/05/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/06/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","18","75.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/07/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/08/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/09/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/10/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/11/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/12/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/13/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/14/2022","AQS","350010029","1","0.3","ppm","3","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/15/2022","AQS","350010029","1","0.3","ppm","3","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/16/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/17/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/18/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/19/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","7","29.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/20/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","14","58.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/21/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/22/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/23/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/24/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/25/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/26/2022","AQS","350010029","1","0.3","ppm","3","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/27/2022","AQS","350010029","1","0.3","ppm","3","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/28/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/29/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/30/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"05/31/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"06/01/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"06/02/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"06/03/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"06/04/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"06/05/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"06/06/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"06/07/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"06/08/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"06/09/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"06/10/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","18","75.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"06/11/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"06/12/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"06/13/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"06/14/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"06/15/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"06/16/2022","AQS","350010029","1","0.3","ppm","3","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"06/17/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"06/18/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"06/19/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"06/20/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"06/21/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"06/22/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"06/23/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"06/24/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"06/25/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"06/26/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"06/27/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"06/28/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"06/29/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"06/30/2022","AQS","350010029","1","0.3","ppm","3","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"07/01/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"07/02/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"07/03/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"07/04/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","18","75.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"07/05/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","17","71.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"07/06/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","12","50.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"07/07/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"07/08/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"07/09/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"07/10/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"07/11/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","18","75.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"07/12/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"07/13/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","16","67.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"07/14/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"07/15/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"07/16/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"07/17/2022","AQS","350010029","1","0.1","ppm","1","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"07/18/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","18","75.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"07/19/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
"07/20/2022","AQS","350010029","1","0.2","ppm","2","SOUTH VALLEY","24","100.0000","42101","Carbon monoxide","093","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.01708","-106.65739"
